split,pair_id,classification,first_row_index,second_row_index,first_review_id,second_review_id,hamming_distance,length_ratio,character_trigram_jaccard,sequence_ratio,has_label_conflict,has_mixed_missing_labels,first_preview,second_preview,conflicting_label_columns,mixed_missing_label_columns
train,a15e6df4164925001c968a1276ea5c5765c636e1217ca1c5038ed804b0567c66,needs_review,28829,34257,28830,34258,9,0.9846938775510204,0.6534653465346535,0.8174807197943444,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc shop đóng ...",Dịch vụ,
train,a59c034ab50a9e3e5367390a0b8d3409342e48459c5f41775a8f0effb1998071,needs_review,12161,12661,12162,12662,12,0.9264069264069265,0.6533333333333333,0.8224719101123595,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc s...","Chất vải nỉ sờ vào bình thường, không quá dày dặn như mình tưởng. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự h...",Dịch vụ,
train,e7f4384809393924815d03979e515b5757e00821ed22123c7ff388559c27c65c,needs_review,61446,64431,61447,64432,14,0.9774436090225563,0.6524822695035462,0.7984790874524715,False,False,"Eo mình 65cm mặc quần size M vừa khít luôn, không cần sửa. Giá cả phải chăng, rất phải chăng. Shop gói hàng rất cẩn thận, giao nhanh.","Mình 55kg mặc size M vừa khít luôn, không cần sửa. Giá cả phải chăng, rất đáng tiền. Shop đóng gói cẩn thận, giao hàng siêu nhanh.",,
train,b286d5711ebaf5dbda0cb040e69add711298d71e38ec18a206539ceeecb5f05c,needs_review,70093,77649,70094,77650,9,0.9508928571428571,0.6519823788546255,0.8009153318077803,True,False,"Chất vải nỉ sờ vào tạm được, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi c...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...",Dịch vụ,
train,289b706bc312c0538d50213b3b8b9e5732e8ceef0784869e48919e5f6d7e0a4b,needs_review,62661,68608,62662,68609,8,0.7183098591549296,0.6515151515151515,0.819672131147541,True,False,"Sản phẩm đúng như mô tả, cửa hàng đóng gói cẩn thận và giao hàng nhanh.",Sản phẩm được đóng gói cẩn thận và giao hàng nhanh.,Kiểu dáng,
train,320edee0fcd02be83cea93405c5058a5427dfe2ec44fd5bf6117f67d43fa79b2,needs_review,12714,21266,12715,21267,11,0.9439252336448598,0.6509433962264151,0.8365384615384616,False,False,"Với mình thì ít khi mua hàng giá rẻ. Đọc các đánh giá 1 sao cũng đắn đo mãi, nhưng mua thử thì thấy khá ok.","Mình ít khi mua đồ rẻ. Đọc mấy cái đánh giá 1 sao cũng đắn đo mãi, nhưng mua thử thì thấy cũng okela.",,
train,7b367587ff8b97c49b87add2310abb0f2e55e4dff8d476229c3cc6a5fd1e95b4,needs_review,5045,21636,5046,21637,9,0.8641975308641975,0.6506024096385542,0.8211920529801324,False,False,"Cửa hàng đóng gói cẩn thận, giao hàng khá nhanh. Lần sau mình sẽ tiếp tục ủng hộ.","Shop đóng gói cẩn thận, giao hàng nhanh. Mình sẽ tiếp tục ủng hộ shop.",,
train,6ed007ad3f4b794c1aa21776a89b6b0b72ee1692eeb5e0ab2902b250c158f4d9,needs_review,20826,37787,20827,37788,16,0.9663865546218487,0.6484375,0.8717948717948718,False,False,"Mình 1m58, 48kg, mặc size S ôm vừa người luôn. Giá sale hời quá trời. Giao hàng nhanh như chớp luôn, đóng gói cẩn thận.","Mình 1m58 48kg mặc size S vừa như in luôn. Giá sale hời quá trời. Shop giao hàng nhanh như chớp, gói hàng cẩn thận.",,
train,24cb23c828a02edc5dc0d19e7a3e88c626c7f4611818807d0351dcb328aa539d,needs_review,2053,87804,2054,87805,9,0.9703389830508474,0.6478260869565218,0.821505376344086,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát. Shop chuẩn bị h...","Chất vải nỉ sờ vào thấy bình thường, không quá dày dặn như mình tưởng. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực...",,
train,b56852f0ca09fdfc984e82b833430ef34adba8b6d96c717ef7b1c8e8afb75ac3,needs_review,3034,33220,3035,33221,8,0.8785425101214575,0.6478260869565218,0.8146551724137931,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn như mình mong đợi. Quần may rất chuẩn form, mình mặc vừa vặn không cần sửa. Tuy nhiên mức giá này thực sự h...","Chất vải nỉ sờ vào bình thường, không quá dày dặn như mình tưởng tượng. Tuy nhiên chiếc quần may rất chuẩn, mình mặc vừa in không cần sửa gì. Mức giá này thự...",Dịch vụ,
train,c6041649b04a24d017d9d85513979340732d5687f31b8f3fbe7a215c75cd93fb,needs_review,24415,29654,24416,29655,12,0.8672199170124482,0.6470588235294118,0.7644444444444445,True,False,"Chất vải nỉ sờ vào tàm tạm, không quá dày dặn. Kiểu dáng áo khá đơn giản, mặc hàng ngày thì hợp lý. Được cái quần may rất chuẩn, mình mặc vừa in không cần sử...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...",Kiểu dáng,
train,4ad2c45cc9ff5fb177ccd432e8738fac565010c80240fd451e3e39e730de8ff8,needs_review,37497,64704,37498,64705,11,0.924,0.6470588235294118,0.8274428274428275,False,False,"Chất vải jeans sờ vào bình thường, không quá dày dặn như mong đợi. Được cái quần may rất chuẩn form, mình mặc vừa in không cần sửa gì. Tuy nhiên mức giá này ...","Chất vải cotton sờ vào bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn size, mình mặc vừa in không cần chỉnh sửa gì. Tuy nhiên mức ...",,
train,17eb326e93e9b1a5ce1536c7e2b1b732157d1778308fbc926b017f86a943bfe9,needs_review,34257,50184,34258,50185,7,0.9642857142857143,0.6467661691542289,0.7688311688311689,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc shop đóng ...","Chất vải nỉ sờ vào tàm tạm, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm ...",Dịch vụ,
train,228db7ccc035bf76c07f7eb906a3171034ef41bf2f745fe308a7b1e7531ef931,needs_review,17192,45533,17193,45534,12,0.8947368421052632,0.6466165413533834,0.8253968253968254,False,False,"Đặt size M mặc thoải mái, rộng rãi. Giá cả cũng phải chăng, không quá đắt. Shop giao hàng đúng hẹn, không có gì để chê.","Áo khoác đặt size M mặc thoải mái, rộng rãi vừa phải. Giá cả cũng hợp lý, không quá đắt. Giao hàng đúng hẹn, không có gì để phàn nàn.",,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,1485,86122,1486,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,5809,86122,5810,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,18146,86122,18147,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,57693,86122,57694,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,60438,86122,60439,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,63449,86122,63450,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,bafd27e2ba8660111706fc3812964cae3e62a5a90622f00552ceba99ce81cb9d,needs_review,76221,86122,76222,86123,10,0.968609865470852,0.6454545454545455,0.8291571753986332,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộ...",Dịch vụ,
train,ca8b868145ef24e650b2639c3082fbb1428bc790780ed2667a5a492c5c6b8ff2,needs_review,18503,66543,18504,66544,10,0.9033816425120773,0.6446700507614214,0.7868020304568528,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát. Shop chuẩn bị hàng hơi lâ...","Chất vải nỉ sờ vào bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơ...",,
train,9b2415ec8ac08650639f5341d3d298efb1631636a2d6fd114fdef08d558e776e,needs_review,61199,64792,61200,64793,11,0.9371980676328503,0.6445497630331753,0.827930174563591,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc s...","Chất vải nỉ sờ vào tàm tạm, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm ...",Dịch vụ,
train,837c9075eeb16170a84cc5a2fd2d14da5090c7c604c2dbc1f740c12545dddf91,needs_review,398,64792,399,64793,11,0.9326923076923077,0.6428571428571429,0.8308457711442786,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm việc ...","Chất vải nỉ sờ vào tàm tạm, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm ...",Dịch vụ,
train,b64416502ab0a7ef2b73fdc52a2e50e07769b4e17240a5cbb1f0d65d1b05256f,needs_review,6886,69373,6887,69374,16,0.853448275862069,0.6428571428571429,0.772093023255814,False,False,"Bộ đồ này khi mặc lên người rất vừa vặn. Tôi đã may mắn mua được trong đợt giảm giá nên có được mức giá vô cùng phải chăng, rất hời. Tuy nhiên, khâu đóng gói...","Bộ đồ này vừa vặn tuyệt vời khi mặc. Tôi đã may mắn mua được trong đợt giảm giá với mức giá rất phải chăng. Tuy nhiên, khâu đóng gói của cửa hàng chỉ ở mức c...",,
train,a97b6e3b0d095fcbb53a31dac585d6fc27bc74ee8a0a3f5f648852fe23d7825c,needs_review,577,51863,578,51864,11,0.9900990099009901,0.641860465116279,0.8109452736318408,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà khá hợp lý. Tay áo hơi dài một chút nhưng vẫn chấp nhận được. Giá cả ở mức trung bình, đúng là tiền nào ...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,c9964b466ec8729000e451d51f79515cc3beb8fdf2873ca5825dc2ee502c1f85,needs_review,5628,17498,5629,17499,12,0.9435483870967742,0.6416666666666667,0.7966804979253111,False,False,"Sản phẩm được đóng gói rất cẩn thận. Quá trình giao hàng diễn ra nhanh chóng, và nhân viên giao hàng rất thân thiện, dễ mến.","Việc đóng gói sản phẩm rất cẩn thận, quá trình giao hàng diễn ra nhanh chóng, và người giao hàng cũng rất thân thiện.",,
train,19c033d02f22bc5aae91a533c5a306a33fe47c0b4dc198e5e6167142c27876fa,needs_review,5931,80024,5932,80025,13,0.8932038834951457,0.6413043478260869,0.8512820512820513,False,False,"cửa hàng giao hàng đúng mẫu, chất lượng tốt, nhân viên giao hàng nhiệt tình, lần sau có dịp ủng hộ tiếp","cửa hàng giao hàng đúng mẫu, chất lượng tốt, nhân viên giao hàng nhiệt tình, cảm ơn cửa hàng",,
train,692a12f56ac157b07e80a057376f19db7f774ca133ef7b6d2a7d900346c0846a,needs_review,34257,77649,34258,77650,9,0.92018779342723,0.6401869158878505,0.8264058679706602,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc shop đóng ...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...",,
train,992ac08f44a31b520776118878337fe5e938187a86164a5d80ca3c959dc4a0b1,needs_review,19327,20356,19328,20357,14,0.7959183673469388,0.64,0.8181818181818182,True,False,"Hàng đẹp lắm mọi người ơi, nên mua nha.","Áo giao hàng nhanh lắm mọi người ơi, nên mua nha.",Kiểu dáng|Dịch vụ,
train,426fbfdc137d4fa9e65f84d0a0c4ef472efc6b4f004eaee60138826fca6a79fe,needs_review,61199,87972,61200,87973,9,0.9710144927536232,0.6398104265402843,0.8431372549019608,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc s...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa gì. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm vi...",Dịch vụ,
train,e2e6fdc0c5249f8c656f9c86b3c99f41ab44e034315912f0c521f2a4dce9cd33,needs_review,32933,35338,32934,35339,16,0.957345971563981,0.6391304347826087,0.7796610169491526,False,False,Mình mua set đồ này mặc lên người cực kỳ vừa vặn. Săn được đúng đợt flash sale nên mua được với giá siêu hời. Tuy nhiên khâu đóng gói của shop chỉ ở mức bình...,"Mình mua bộ đồ này mặc lên dáng rất chuẩn, ôm vừa người. Săn được đúng đợt sale nên giá siêu hời, rất ưng ý. Tuy nhiên khâu đóng gói của shop chỉ ở mức bình ...",,
train,f189f9f14a35b60bd42146190aa1abe0c62637074a18693c2cb2a26d968e930d,needs_review,37497,57432,37498,57433,8,0.956,0.637065637065637,0.8179959100204499,False,False,"Chất vải jeans sờ vào bình thường, không quá dày dặn như mong đợi. Được cái quần may rất chuẩn form, mình mặc vừa in không cần sửa gì. Tuy nhiên mức giá này ...","Chất vải cotton sờ vào bình thường, không quá dày dặn như mình mong đợi. Được cái quần may rất chuẩn size, mình mặc vừa in không cần sửa gì cả. Tuy nhiên mức...",,
train,5ac689ab1f4ef40a4e04ac08a6703fe7335b43fea2712c3b5d5622ee9471c52d,needs_review,44334,68880,44335,68881,11,0.9785714285714285,0.6363636363636364,0.8014440433212996,False,False,"Áo này mình mặc size M vừa vặn lắm, rất thoải mái. Giá hơi chát so với mặt bằng chung. Bù lại, shop tư vấn nhiệt tình, đóng gói cẩn thận.","Mình đặt size M hơi sợ rộng mà lại vừa vặn không ngờ. Giá hơi chát so với mặt bằng chung. Bù lại, shop tư vấn nhiệt tình, đóng gói cẩn thận.",,
train,787945b8be9c17a52fb2bcbf3bb47c31bda4e63b89de684e6cc7be44f8017cbc,needs_review,56073,62534,56074,62535,8,0.8823529411764706,0.6360153256704981,0.8235294117647058,True,False,"Chất liệu vải tàm tạm, không quá dày cũng không quá mỏng. Kiểu dáng áo khá cơ bản, phù hợp mặc thường ngày. Mình chọn size M mặc lên người rất vừa vặn, không...","Chất liệu vải bình thường, không quá dày dặn cũng không mỏng. Kiểu dáng cơ bản phù hợp mặc hàng ngày. Mình chọn size M mặc lên người rất vừa vặn, không bị rộ...",Kích cỡ,
train,0acc57d1c23f63daface910bc58bbd5bb69860f94c25fea04f63bed8251cfd90,needs_review,21876,59647,21877,59648,7,0.9342105263157895,0.6359649122807017,0.8163265306122449,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...","Chất vải khá bình thường, không quá đặc biệt như mình mong đợi. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa lại gì. Tuy nhiên mức giá này thực...",,
train,23f79db647c626ecc6db78246aa3866806bf98e548c4e0d7ae910e8e247126e0,needs_review,3312,81538,3313,81539,8,0.9432624113475178,0.6351351351351351,0.8029197080291971,True,False,"Quần jean hơi dài so với chiều cao của mình, phải cắt bớt. Giá cả khá đắt đỏ. Bù lại, shop hỗ trợ đổi trả rất nhanh chóng và chu đáo.","Quần hơi dài so với chiều cao của mình, phải cắt bớt. Giá bán hơi cao so với chất lượng. Bù lại, shop hỗ trợ đổi trả rất nhiệt tình, chu đáo.",Kích cỡ,
train,b938a53f739823960dd38abb701327e106b8af8aa5b56a029b097d2dc89bceaa,needs_review,6642,75588,6643,75589,15,0.823170731707317,0.6346153846153846,0.822742474916388,False,False,"Sản phẩm này rất tốt, mọi người nên cân nhắc mua. Cửa hàng bán hàng chính hãng, có mức giá phải chăng, đóng gói cẩn thận và nhân viên giao hàng cũng rất nhiệ...","Sản phẩm tốt, mọi người nên mua nhé. Cửa hàng bán hàng chính hãng, giá cả phải chăng, đóng gói cẩn thận và shipper cũng rất nhiệt tình.",,
train,21a3d7d8569cda592be582586d2a7626ffa7951fc29ac9853cffb89f5a698ece,needs_review,31291,35127,31292,35128,10,0.9151785714285714,0.6343612334801763,0.7785547785547785,False,False,"Chất liệu vải cotton sờ vào bình thường, không quá dày dặn nhưng cũng không mỏng te. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mứ...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, nhưng shop giao ...",,
train,8d425bfce9a85ee194c2ceddb596710ef479982901fcc9350f1d4e96a80a130b,needs_review,78617,84592,78618,84593,13,0.7883817427385892,0.6343612334801763,0.802784222737819,False,False,"Chất vải nỉ sờ vào tàm tạm, không quá dày dặn như mình mong đợi. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa gì cả. Tuy nhiên mức giá này thực...","Chất vải nỉ sờ vào bình thường, không quá dày dặn. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng t...",,
train,48574229bdb48fac43ab488a6ddc6ca0d504c20eae414bedce56a90821e1d9b9,needs_review,398,70093,399,70094,7,0.9285714285714286,0.6334841628959276,0.8101851851851852,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm việc ...","Chất vải nỉ sờ vào tạm được, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi c...",,
train,44ece65fc992eb5bf80ed893e15b2ad1c3a092acc5882271eaa375357fcfe806,needs_review,25138,77226,25139,77227,15,0.9568965517241379,0.632,0.8281938325991189,False,False,"Váy size S mặc vừa in luôn, rất ưng ý. Giá cả phải chăng, rất đáng tiền. Shop giao hàng siêu tốc, đóng gói cẩn thận.","Mình mặc thử thấy vừa như in, rất ưng. Giá cả phải chăng, rất đáng tiền. Shop giao hàng siêu tốc, gói cẩn thận.",,
train,d25558e2d93e0da26e194a88242a4d53a8c83b160c66c1a3ce0ba407b571206b,needs_review,18503,57767,18504,57768,10,0.8904761904761904,0.6318407960199005,0.7959697732997482,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát. Shop chuẩn bị hàng hơi lâ...","Chất vải nỉ sờ vào bình thường, không quá dày dặn như mình nghĩ. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa gì. Tuy nhiên mức giá này thực sự...",Dịch vụ,
train,fa980749234479334251b836abff09f3677a643590898b92c11bf220c43abc1d,needs_review,37629,77210,37630,77211,9,0.9850746268656716,0.631578947368421,0.8421052631578947,True,False,"Chất lượng sản phẩm ổn, đóng gói cẩn thận và giao hàng nhanh chóng.","Chất lượng sản phẩm tuyệt vời, đóng gói cẩn thận, giao hàng nhanh.",Chất liệu|Kiểu dáng,
train,22999b89d400a300bc2a906f70926c02eeca6e1acf6064011e25422eb8505c3b,needs_review,52170,57418,52171,57419,8,0.9714285714285714,0.631578947368421,0.8985507246376812,False,False,"sản phẩm như hình, giao hàng nhanh",sản phẩm giống hình giao hàng nhanh,,
train,f85495a05429d8e4b05ab7f34781fd0805b45b0478cbf41a972e6c7ab1e511f8,needs_review,1165,62588,1166,62589,13,0.9924812030075187,0.6308724832214765,0.8150943396226416,False,False,"Quần jean size 28 mặc vừa y, tôn dáng lắm. Giá cả phải chăng, rất đáng tiền. Shop giao hàng nhanh như một cơn gió, đóng gói cẩn thận.","Váy size M mình mặc vừa y, tôn dáng lắm. Giá cả phải chăng, rất đáng tiền. Shop giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận.",,
train,c60c65b46598d777c5bf487b316784ad929eef12cd97c653b9786f81fccdceb6,needs_review,398,43284,399,43285,10,0.896551724137931,0.6306306306306306,0.8136363636363636,False,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm việc ...","Chất vải bình thường, không quá dày dặn như mình nghĩ. Mình mặc áo rất vừa vặn, không cần sửa đổi gì thêm. Tuy nhiên mức giá này thực sự hơi chát, cộng thêm ...",,
train,61791ebbb2b9d183d08079ea721ea1877ed772765c98f916c274a17342f6d516,needs_review,23216,87334,23217,87335,16,0.8375,0.6296296296296297,0.8299319727891157,True,False,"Áo chất vải ổn, đóng gói cẩn thận và giao hàng rất nhanh. Mọi người nên mua nhé.","Cửa hàng đóng gói cẩn thận, giao hàng nhanh. Mọi người nên mua nhé.",Chất liệu,
train,ce789cad5a54676959c1766963e4756945b887618939be94f713c8feab66e7ae,needs_review,8871,30238,8872,30239,9,0.9343065693430657,0.6291390728476821,0.8452830188679246,False,False,"Mình 55kg mặc size M vừa in luôn, không cần chỉnh sửa gì. Mua đúng đợt sale nên giá siêu hời, nhưng shop giao hàng hơi chậm trễ.","Mình 1m58 48kg mặc quần size M vừa in luôn, không cần chỉnh sửa gì. Mua đúng đợt sale nên giá hời, nhưng shop phản hồi tin nhắn hơi chậm.",,
train,8f61a0c201e83be2ac92eaa4f95902c82cf54b8a10996e65e60b5891373f48c8,needs_review,62126,86065,62127,86066,13,0.9955156950672646,0.6285714285714286,0.7955056179775281,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Mình thấy tay áo hơi rộng một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của n...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,782b4787ee2fc71f8d654fd5b925306e739d1328c41ebb209388a968e655479b,needs_review,33478,36554,33479,36555,13,0.9111111111111111,0.6284153005464481,0.7790697674418605,True,False,"Chất vải khá dày dặn, kiểu dáng không có gì nổi bật. Kích cỡ hơi rộng so với bảng size. Giá cả thì cũng tạm chấp nhận được. Dịch vụ chăm sóc khách hàng khá c...","Chất vải áo khá dày dặn, mặc lên không bị nóng lắm. Kiểu dáng đơn giản, không có gì nổi bật. Kích cỡ hơi rộng so với bảng size. Giá cả thì chấp nhận được. Dị...",Chất liệu|Dịch vụ,
train,3ea0ec34efcac355bcc5b758f3dd8c2cca9d81287c0383b10ed7cb2d60363a7e,needs_review,26259,35148,26260,35149,10,0.7698412698412699,0.627906976744186,0.7982062780269058,False,False,"Mình đặt họa tiết nền giao liên, áo form đẹp, vải xịn. Chất lượng và màu sắc quá tốt so với giá tiền. Sẽ quay lại ủng hộ shop.","Áo form đẹp, vải xịn, chất lượng và màu sắc quá tốt so với giá tiền. Sẽ quay lại ủng hộ cửa hàng.",,
train,92ef75a4097d9fb11fc2f66f827a14e8d929dcecab8c2749abb40ff4eca41380,needs_review,70145,87804,70146,87805,10,0.8898305084745762,0.6278026905829597,0.7847533632286996,True,False,"Chất vải nỉ sờ vào bình thường, không quá dày dặn. Quần may rất chuẩn, mình mặc vừa in không cần sửa. Mức giá này thực sự hơi chát, cộng thêm việc shop chuẩn...","Chất vải nỉ sờ vào thấy bình thường, không quá dày dặn như mình tưởng. Được cái quần may rất chuẩn, mình mặc vừa in không cần sửa. Tuy nhiên mức giá này thực...",Dịch vụ,
